dep_date,rank_in_day,company_id,flight_number,scheduled_departure_airport_code,scheduled_arrival_airport_code,fds,fds_bucket
2025-08-07,241,UA,378,ORD,LAX,8.918645419180393,Low
2025-08-07,242,UA,1491,ORD,DFW,8.889868576079607,Low
2025-08-07,243,OO,5094,ORD,RHI,8.871318120509386,Low
2025-08-07,244,UA,1872,ORD,MSP,8.871318120509386,Low
2025-08-07,245,OO,5948,ORD,BNA,8.841989282518625,Low
2025-08-07,246,OO,5027,ORD,MCW,8.81105363368988,Low
2025-08-07,247,OO,5568,ORD,MLI,8.81105363368988,Low
2025-08-07,248,UA,2657,ORD,IAH,8.81105363368988,Low
2025-08-07,249,UA,2616,ORD,PDX,8.81105363368988,Low
2025-08-07,250,UA,2684,ORD,FCA,8.7842951528728,Low
2025-08-07,251,UA,310,ORD,MCI,8.764086943119764,Low
2025-08-07,252,YX,3601,ORD,YYZ,8.725137868896127,Low
2025-08-07,253,UA,1658,ORD,EWR,8.69921576231718,Low
2025-08-07,254,G7,4549,ORD,MLI,8.69921576231718,Low
2025-08-07,255,G7,4611,ORD,MDT,8.623673114925623,Low
2025-08-07,256,YX,3568,ORD,YYZ,8.623673114925623,Low
2025-08-07,257,UA,1525,ORD,AUS,8.623673114925623,Low
2025-08-07,258,UA,1909,ORD,TVC,8.620222518220544,Low
2025-08-07,259,UA,1224,ORD,LAX,8.514636335894465,Low
2025-08-07,260,UA,1815,ORD,MSY,8.482194598764181,Low
2025-08-07,261,UA,2343,ORD,IND,8.475137874484062,Low
2025-08-07,262,UA,2138,ORD,LGA,8.37496342137456,Low
2025-08-07,263,UA,1848,ORD,ATL,8.359864447265863,Low
2025-08-07,264,UA,953,ORD,MUC,8.359864447265863,Low
2025-08-07,265,UA,2243,ORD,RIC,8.353958185762167,Low
2025-08-07,266,OO,5652,ORD,GEG,8.346031699329615,Low
2025-08-07,267,UA,1100,ORD,PDX,8.286756044253707,Low
2025-08-07,268,G7,4599,ORD,BHM,8.21394887752831,Low
2025-08-07,269,G7,4186,ORD,MLI,8.21394887752831,Low
2025-08-07,270,UA,422,ORD,ATH,8.158575743436813,Low
2025-08-07,271,UA,2232,ORD,MSP,8.158121444284916,Low
2025-08-07,272,YX,3716,ORD,CMH,8.158121444284916,Low
2025-08-07,273,UA,1834,ORD,TPA,8.125204592943192,Low
2025-08-07,274,UA,293,ORD,LGA,8.10509119182825,Low
2025-08-07,275,UA,1041,ORD,GRR,8.10509119182825,Low
2025-08-07,276,UA,1168,ORD,SFO,7.970740925520658,Low
2025-08-07,277,OO,5517,ORD,PVD,7.970740925520658,Low
2025-08-07,278,UA,2154,ORD,ROC,7.970740925520658,Low
2025-08-07,279,UA,1297,ORD,DFW,7.829262409359217,Low
2025-08-07,280,OO,5125,ORD,CMX,7.829262409359217,Low
2025-08-07,281,UA,467,ORD,CMH,7.811053656041622,Low
2025-08-07,282,OO,5309,ORD,FWA,7.806274900212884,Low
2025-08-07,283,G7,4552,ORD,DAY,7.806274900212884,Low
2025-08-07,284,OO,5398,ORD,IND,7.806274900212884,Low
2025-08-07,285,OO,5420,ORD,MLI,7.806274900212884,Low
2025-08-07,286,UA,503,ORD,DEN,7.754694111645222,Low
2025-08-07,287,UA,2652,ORD,RSW,7.749030599370599,Low
2025-08-07,288,UA,399,ORD,BOS,7.742144633084536,Low
2025-08-07,289,UA,1594,ORD,ABQ,7.737013138830662,Low
2025-08-07,290,UA,1198,ORD,CUN,7.696708338335156,Low
2025-08-07,291,OO,5376,ORD,LEX,7.664796384051442,Low
2025-08-07,292,G7,4507,ORD,CHA,7.637670263648033,Low
2025-08-07,293,UA,1381,ORD,DCA,7.614680333063006,Low
2025-08-07,294,YX,3628,ORD,IND,7.614680333063006,Low
2025-08-07,295,OO,4739,ORD,GRB,7.61321559548378,Low
2025-08-07,296,G7,4391,ORD,SGF,7.55756520666182,Low
2025-08-07,297,UA,881,ORD,HND,7.532983785495162,Low
2025-08-07,298,UA,2481,ORD,SYR,7.528291177004576,Low
2025-08-07,299,UA,764,ORD,YYC,7.525302655994892,Low
2025-08-07,300,UA,1677,ORD,BOS,7.525302655994892,Low
2025-08-07,301,OO,5269,ORD,PIA,7.473201816901565,Low
2025-08-07,302,OO,4792,ORD,ROA,7.472272403538227,Low
2025-08-07,303,UA,1811,ORD,MSP,7.337922137230635,Low
2025-08-07,304,G7,4429,ORD,FSD,7.257155003026128,Low
2025-08-07,305,UA,2414,ORD,BNA,7.196443621069193,Low
2025-08-07,306,UA,286,ORD,CLE,7.172118593007326,Low
2025-08-07,307,UA,2090,ORD,MIA,7.15334271080792,Low
2025-08-07,308,OO,5289,ORD,CRW,7.15334271080792,Low
2025-08-07,309,UA,1538,ORD,SAV,7.15334271080792,Low
2025-08-07,310,UA,1878,ORD,SFO,7.15334271080792,Low
2025-08-07,311,OO,5395,ORD,GSO,7.15334271080792,Low
2025-08-07,312,OO,5121,ORD,FOD,7.063889550045133,Low
2025-08-07,313,OO,5272,ORD,MSN,7.05627491697669,Low
2025-08-07,314,OO,4789,ORD,FAR,6.984738074243069,Low
2025-08-07,315,OO,5763,ORD,TUL,6.984738074243069,Low
2025-08-07,316,OO,5565,ORD,CHO,6.984738074243069,Low
2025-08-07,317,G7,4529,ORD,SGF,6.981861544772983,Low
2025-08-07,318,OO,5230,ORD,CRW,6.904633017256856,Low
2025-08-07,319,OO,4748,ORD,ATW,6.843259558081627,Low
2025-08-07,320,UA,2177,ORD,MSN,6.797282118350267,Low
2025-08-07,321,UA,1082,ORD,PIT,6.525302678346634,Low
2025-08-07,322,G7,4463,ORD,ABE,6.403342727571726,Low
2025-08-07,323,OO,5021,ORD,SUX,6.403342727571726,Low
2025-08-07,324,YX,3536,ORD,YUL,6.347371824085712,Low
2025-08-07,325,G7,4600,ORD,XNA,6.347371824085712,Low
2025-08-07,326,UA,2691,ORD,EWR,6.340723251923919,Low
2025-08-07,327,UA,1485,ORD,SEA,6.261864211410284,Low
2025-08-07,328,UA,219,ORD,HNL,6.181632401421666,Low
2025-08-07,329,OO,5901,ORD,FAR,6.046684365719557,Low
2025-08-07,330,UA,1776,ORD,PHL,6.028133910149336,Low
2025-08-07,331,UA,2011,ORD,YVR,5.94311892054975,Low
2025-08-07,332,YX,3598,ORD,SDF,5.918680178001523,Low
2025-08-07,333,UA,611,ORD,SFO,5.807040957733989,Low
2025-08-07,334,UA,1741,ORD,JAC,5.696969851851463,Low
2025-08-07,335,YX,3668,ORD,IND,5.562582239508629,Low
2025-08-07,336,YX,3464,ORD,PIT,5.557000590488315,Low
2025-08-07,337,UA,468,ORD,IAH,5.3584924433380365,Low
2025-08-07,338,UA,2004,ORD,SYR,5.3584924433380365,Low
2025-08-07,339,UA,1328,ORD,SMF,5.302093317732215,Low
2025-08-07,340,OO,5564,ORD,SBN,5.234662676230073,Low
2025-08-07,341,UA,576,ORD,LAX,5.23372320458293,Low
2025-08-07,342,UA,1980,ORD,LGA,5.173913016915321,Low
2025-08-07,343,UA,490,ORD,SAT,5.019141128286719,Low
2025-08-07,344,UA,2092,ORD,LGA,5.013105180114508,Low
2025-08-07,345,OO,5435,ORD,BDL,5.00971102155745,Low
2025-08-07,346,UA,695,ORD,SJU,4.986078198999167,Low
2025-08-07,347,UA,669,ORD,AUS,4.935809783637524,Low
2025-08-07,348,UA,2099,ORD,IAH,4.908742429688573,Low
2025-08-07,349,UA,2661,ORD,LGA,4.844425106421113,Low
2025-08-07,350,UA,466,ORD,DCA,4.817398125305772,Low
2025-08-07,351,UA,2201,ORD,MCO,4.817398125305772,Low
2025-08-07,352,OO,5225,ORD,MKE,4.817398125305772,Low
2025-08-07,353,OO,5020,ORD,FOD,4.764367872849107,Low
2025-08-07,354,G7,4590,ORD,MDT,4.764367872849107,Low
2025-08-07,355,OO,5122,ORD,EAU,4.737368505448103,Low
2025-08-07,356,OO,4638,ORD,COS,4.653007537126541,Low
2025-08-07,357,OO,5821,ORD,MKE,4.630017606541514,Low
2025-08-07,358,UA,1413,ORD,LGA,4.630017606541514,Low
2025-08-07,359,UA,2189,ORD,LGA,4.630017606541514,Low
2025-08-07,360,UA,1946,ORD,LGA,4.630017606541514,Low
2025-08-07,361,UA,307,ORD,COS,4.5406399294734,Low
2025-08-07,362,UA,1304,ORD,LAS,4.433670872822404,Low
2025-08-07,363,UA,482,ORD,CHS,4.383087484166026,Low
2025-08-07,364,UA,2430,ORD,BNA,4.381307912990451,Low
2025-08-07,365,OO,5108,ORD,SLN,4.365300759673119,Low
2025-08-07,366,UA,1363,ORD,LAX,4.206521669402719,Low
2025-08-07,367,UA,247,ORD,OMA,4.184579337015748,Low
2025-08-07,368,YX,3663,ORD,BGR,4.184579337015748,Low
2025-08-07,369,OO,5382,ORD,FWA,4.163557756692171,Low
2025-08-07,370,OO,5795,ORD,TUL,4.131549084559083,Low
2025-08-07,371,UA,2137,ORD,SLC,4.131549084559083,Low
2025-08-07,372,OO,5977,ORD,ICT,4.131549084559083,Low
2025-08-07,373,OO,5337,ORD,ROA,4.104549717158079,Low
2025-08-07,374,UA,1643,ORD,SEA,4.027026891708374,Low
2025-08-07,375,OO,5731,ORD,STL,4.0259236469864845,Low
2025-08-07,376,OO,5290,ORD,BOI,4.000075347721577,Low
2025-08-07,377,YX,3542,ORD,YUL,3.999999910593033,Low
2025-08-07,378,UA,2370,ORD,BOS,3.9971988182514906,Low
2025-08-07,379,YX,3690,ORD,IND,3.9971988182514906,Low
2025-08-07,380,OO,5275,ORD,DLH,3.9571606554090977,Low
2025-08-07,381,OO,5729,ORD,FNT,3.8396463729441166,Low
2025-08-07,382,UA,1314,ORD,IAH,3.8173981476575136,Low
2025-08-07,383,OO,5470,ORD,GEG,3.812619391828776,Low
2025-08-07,384,G7,4558,ORD,XNA,3.812619391828776,Low
2025-08-07,385,UA,476,ORD,CVG,3.812619391828776,Low
2025-08-07,386,YX,3708,ORD,BNA,3.812619391828776,Low
2025-08-07,387,UA,2104,ORD,BOS,3.805392002686858,Low
2025-08-07,388,UA,2323,ORD,MCO,3.751365654170513,Low
2025-08-07,389,G7,4563,ORD,FSD,3.748489124700427,Low
2025-08-07,390,OO,5988,ORD,BWI,3.671041736379266,Low
2025-08-07,391,OO,5103,ORD,JLN,3.6440147552639246,Low
2025-08-07,392,UA,660,ORD,SAN,3.6440147552639246,Low
2025-08-07,393,OO,5234,ORD,MKE,3.6440147552639246,Low
2025-08-07,394,G7,4431,ORD,MSN,3.6201166454702616,Low
2025-08-07,395,YX,3409,ORD,YOW,3.6090525798499584,Low
2025-08-07,396,YX,3635,ORD,MSN,3.6060605198144913,Low
2025-08-07,397,UA,2609,ORD,SNA,3.563909698277712,Low
2025-08-07,398,UA,1448,ORD,BUF,3.563909698277712,Low
2025-08-07,399,YX,3535,ORD,MSN,3.518782509490848,Low
2025-08-07,400,UA,1803,ORD,DEN,3.371406951919198,Low
2025-08-07,401,UA,561,ORD,MCI,3.370116651058197,Low
2025-08-07,402,YX,3451,ORD,PWM,3.3560605254024267,Low
2025-08-07,403,UA,2483,ORD,IAH,3.315993258729577,Low
2025-08-07,404,G7,4518,ORD,STL,3.2342967111617327,Low
2025-08-07,405,UA,1205,ORD,EWR,3.1966207083314657,Low
2025-08-07,406,UA,380,ORD,JAX,3.1745147425681357,Low
2025-08-07,407,G7,4425,ORD,GRR,3.1699703074991703,Low
2025-08-07,408,YX,3700,ORD,BNA,3.0659932643175125,Low
2025-08-07,409,OO,5946,ORD,RAP,3.0626194085925817,Low
2025-08-07,410,G7,4519,ORD,SCE,3.061711229383945,Low
2025-08-07,411,UA,2653,ORD,RDU,3.0125913210213184,Low
2025-08-07,412,UA,622,ORD,DEN,2.990174386650324,Low
2025-08-07,413,OO,5414,ORD,MEM,2.9872978571802378,Low
2025-08-07,414,UA,2369,ORD,AUS,2.937068697065115,Low
2025-08-07,415,G7,4445,ORD,BHM,2.9345793649554253,Low
2025-08-07,416,UA,2455,ORD,SAV,2.9174311086535454,Low
2025-08-07,417,UA,2385,ORD,MSO,2.8644008561968803,Low
2025-08-07,418,G7,4613,ORD,STL,2.85465563647449,Low
2025-08-07,419,G7,4491,ORD,CAE,2.813909715041518,Low
2025-08-07,420,UA,2424,ORD,RDU,2.807497186586261,Low
2025-08-07,421,OO,5841,ORD,MEM,2.8027184307575226,Low
2025-08-07,422,G7,4387,ORD,CID,2.74999993853271,Low
2025-08-07,423,UA,2488,ORD,LGA,2.730050589889288,Low
2025-08-07,424,UA,2329,ORD,DTW,2.730050589889288,Low
2025-08-07,425,YX,3641,ORD,GRR,2.708467934280634,Low
2025-08-07,426,YX,3696,ORD,CVG,2.667431114241481,Low
2025-08-07,427,OO,5353,ORD,GRR,2.634113794192672,Low
2025-08-07,428,UA,445,ORD,ANC,2.634113794192672,Low
2025-08-07,429,YX,3685,ORD,DTW,2.6329453103244305,Low
2025-08-07,430,G7,4184,ORD,DAY,2.6329453103244305,Low
2025-08-07,431,UA,1857,ORD,MIA,2.567524742335081,Low
2025-08-07,432,UA,1941,ORD,CVG,2.554008737206459,Low
2025-08-07,433,UA,752,ORD,DCA,2.5416959542781115,Low
2025-08-07,434,OO,5405,ORD,SCE,2.498595044016838,Low
2025-08-07,435,OO,5593,ORD,MEM,2.4813408963382244,Low
2025-08-07,436,OO,5585,ORD,ATW,2.4813408963382244,Low
2025-08-07,437,UA,2038,ORD,BUF,2.435975568369031,Low
2025-08-07,438,OO,5292,ORD,MTY,2.4331744760274887,Low
2025-08-07,439,YX,3571,ORD,IND,2.4331744760274887,Low
2025-08-07,440,UA,2640,ORD,DCA,2.419967437162996,Low
2025-08-07,441,G7,4597,ORD,ROA,2.3299904074519877,Low
2025-08-07,442,G7,4474,ORD,AVL,2.3299904074519877,Low
2025-08-07,443,OO,4791,ORD,SBN,2.3299904074519877,Low
2025-08-07,444,UA,1239,ORD,ROC,2.249999949708581,Low
2025-08-07,445,OO,5358,ORD,CAK,2.249999949708581,Low
2025-08-07,446,YX,3498,ORD,CVG,2.248595049604773,Low
2025-08-07,447,OO,5726,ORD,TYS,2.248595049604773,Low
2025-08-07,448,UA,1659,ORD,CUN,2.248595049604773,Low
2025-08-07,449,UA,411,ORD,DTW,2.248595049604773,Low
2025-08-07,450,UA,2333,ORD,BWI,2.248595049604773,Low
2025-08-07,451,OO,5843,ORD,ECP,2.248595049604773,Low
2025-08-07,452,OO,5493,ORD,ATW,2.248595049604773,Low
2025-08-07,453,UA,786,ORD,BTV,2.248595049604773,Low
2025-08-07,454,YX,3655,ORD,PIT,2.248595049604773,Low
2025-08-07,455,G7,4482,ORD,TUL,2.248595049604773,Low
2025-08-07,456,UA,729,ORD,DFW,2.2400989662855864,Low
2025-08-07,457,UA,1740,ORD,RSW,2.1870687138289213,Low
2025-08-07,458,OO,5099,ORD,CIU,2.107116533443332,Low
2025-08-07,459,OO,5229,ORD,ILM,2.0799904130399227,Low
2025-08-07,460,OO,5037,ORD,LAF,2.0799904130399227,Low
2025-08-07,461,UA,2172,ORD,FAI,2.0799904130399227,Low
2025-08-07,462,UA,1620,ORD,SEA,2.052718447521329,Low
2025-08-07,463,UA,2672,ORD,PNS,2.052718447521329,Low
2025-08-07,464,G7,4554,ORD,GRB,1.9999999552965164,Low
2025-08-07,465,YX,3603,ORD,CMH,1.99988535605371,Low
2025-08-07,466,G7,4588,ORD,MDT,1.9900989718735216,Low
2025-08-07,467,OO,5251,ORD,ASE,1.9800506066530943,Low
2025-08-07,468,YX,3402,ORD,YOW,1.9800506066530943,Low
2025-08-07,469,UA,1996,ORD,SJU,1.938511896878481,Low
2025-08-07,470,UA,2666,ORD,DEN,1.9112399313598871,Low
2025-08-07,471,UA,2302,ORD,BWI,1.8829453270882368,Low
2025-08-07,472,OO,5836,ORD,TYS,1.8467740039341152,Low
2025-08-07,473,UA,1077,ORD,DCA,1.8027184531092644,Low
2025-08-07,474,G7,4501,ORD,AVP,1.8027184531092644,Low
2025-08-07,475,G7,4481,ORD,GRR,1.7485950607806444,Low
2025-08-07,476,UA,791,ORD,DEN,1.7485950607806444,Low
2025-08-07,477,YX,3421,ORD,ROC,1.7485950607806444,Low
2025-08-07,478,UA,2418,ORD,PHL,1.7485950607806444,Low
2025-08-07,479,G7,4568,ORD,SCE,1.7485950607806444,Low
2025-08-07,480,G7,4461,ORD,ABE,1.7485950607806444,Low
2025-08-07,481,YX,3440,ORD,YYZ,1.7456305213272572,Low
2025-08-07,482,G7,4426,ORD,BUF,1.7313409131020308,Low
2025-08-07,483,UA,1252,ORD,DCA,1.7300506122410295,Low
2025-08-07,484,UA,1270,ORD,PUJ,1.6859755851328373,Low
2025-08-07,485,YX,3468,ORD,BGR,1.6329453326761725,Low
2025-08-07,486,UA,1010,ORD,DCA,1.6071165446192026,Low
2025-08-07,487,OO,5999,ORD,OKC,1.6071165446192026,Low
2025-08-07,488,UA,563,ORD,EWR,1.4998853672295809,Low
2025-08-07,489,UA,1347,ORD,FLL,1.4998853672295809,Low
2025-08-07,490,UA,1358,ORD,RDU,1.49859506636858,Low
2025-08-07,491,OO,5577,ORD,JAX,1.49859506636858,Low
2025-08-07,492,G7,4380,ORD,SYR,1.49859506636858,Low
2025-08-07,493,UA,1832,ORD,CMH,1.49859506636858,Low
2025-08-07,494,OO,5380,ORD,MSY,1.49859506636858,Low
2025-08-07,495,OO,5469,ORD,SDF,1.49859506636858,Low
2025-08-07,496,UA,2182,ORD,PHL,1.49859506636858,Low
2025-08-07,497,OO,5748,ORD,YWG,1.49859506636858,Low
2025-08-07,498,OO,5360,ORD,MBS,1.49859506636858,Low
2025-08-07,499,UA,587,ORD,YUL,1.49859506636858,Low
2025-08-07,500,G7,4517,ORD,SCE,1.49859506636858,Low
2025-08-07,501,OO,5610,ORD,CHO,1.49859506636858,Low
2025-08-07,502,YX,3569,ORD,DTW,1.3940148055553436,Low
2025-08-07,503,OO,5859,ORD,BZN,1.357116550207138,Low
2025-08-07,504,G7,4504,ORD,CHA,1.357116550207138,Low
2025-08-07,505,G7,4406,ORD,TVC,1.357116550207138,Low
2025-08-07,506,YX,3694,ORD,ROC,1.357116550207138,Low
2025-08-07,507,G7,4574,ORD,YOW,1.357116550207138,Low
2025-08-07,508,OO,5437,ORD,DLH,1.357116550207138,Low
2025-08-07,509,YX,3523,ORD,RIC,1.357116550207138,Low
2025-08-07,510,OO,5819,ORD,DLH,1.2498853728175163,Low
2025-08-07,511,G7,4452,ORD,RIC,1.2498853728175163,Low
2025-08-07,512,OO,5344,ORD,MBS,1.2498853728175163,Low
2025-08-07,513,G7,4436,ORD,SGF,1.2498853728175163,Low
2025-08-07,514,OO,5984,ORD,BIL,1.14530511200428,Low
2025-08-07,515,G7,4502,ORD,LEX,0.9900989942252636,Low
2025-08-07,516,UA,2071,ORD,SAN,0.9359756018966436,Low
2025-08-07,517,UA,275,ORD,RAP,0.8126194588840008,Low
2025-08-07,518,YX,3718,ORD,MSN,0.8126194588840008,Low
2025-08-07,519,OO,5607,ORD,TUS,0.8126194588840008,Low
2025-08-07,520,YX,3610,ORD,YQB,0.8126194588840008,Low
2025-08-07,521,YX,3654,ORD,STL,0.8126194588840008,Low
2025-08-07,522,OO,5448,ORD,FWA,0.8126194588840008,Low
2025-08-07,523,G7,4559,ORD,SDF,0.6859756074845791,Low
2025-08-07,524,OO,4780,ORD,CAK,0.6859756074845791,Low
2025-08-07,525,G7,4458,ORD,LIT,0.6859756074845791,Low
2025-08-07,526,OO,5532,ORD,MCI,0.671140942722559,Low
2025-08-07,527,YX,3638,ORD,CHS,0.5639097653329372,Low
2025-08-07,528,UA,2100,ORD,SLC,0.5639097653329372,Low
2025-08-07,529,UA,1421,ORD,FLL,0.0,Low
2025-08-07,530,G7,4585,ORD,DAY,0.0,Low
2025-08-07,531,OO,4645,ORD,FWA,0.0,Low
2025-08-07,532,G7,4390,ORD,CHA,0.0,Low
2025-08-08,1,UA,1361,ORD,STL,100.0,High
2025-08-08,2,OO,5289,ORD,CRW,97.4190279841423,High
2025-08-08,3,UA,2008,ORD,MCO,97.4190279841423,High
2025-08-08,4,UA,1335,ORD,BUF,97.4190279841423,High
2025-08-08,5,UA,481,ORD,RNO,97.27842211723328,High
2025-08-08,6,UA,739,ORD,BZN,96.99835479259492,High
2025-08-08,7,UA,1564,ORD,MSP,96.99835479259492,High
2025-08-08,8,UA,1920,ORD,LAS,94.77613270282744,High
2025-08-08,9,OO,5358,ORD,CAK,93.66902858018877,High
2025-08-08,10,UA,2113,ORD,FSD,93.24835538864136,High
2025-08-08,11,UA,2177,ORD,MSN,93.24835538864136,High
2025-08-08,12,OO,5446,ORD,CLE,90.75236171483994,High
2025-08-08,13,UA,1069,ORD,DCA,88.62781971693039,High
2025-08-08,14,G7,4571,ORD,XNA,88.44924867153168,High
2025-08-08,15,UA,758,ORD,EWR,86.40559762716293,High
2025-08-08,16,OO,5731,ORD,STL,82.83416852355003,High
2025-08-08,17,OO,5538,ORD,HSV,82.28471875190735,High
2025-08-08,18,UA,534,ORD,EWR,78.42171862721443,High
2025-08-08,19,UA,920,ORD,LHR,77.11988314986229,High
2025-08-08,20,UA,1842,ORD,SAN,75.14417320489883,High
2025-08-08,21,UA,2155,ORD,LAX,74.09800887107849,High
2025-08-08,22,UA,592,ORD,JAC,71.99925258755684,High
2025-08-08,23,UA,2278,ORD,SEA,69.45265457034111,High
2025-08-08,24,UA,907,ORD,FRA,68.90873089432716,High
2025-08-08,25,UA,2172,ORD,FAI,67.73690730333328,High
2025-08-08,26,UA,2147,ORD,ALB,66.37725681066513,Medium
2025-08-08,27,OO,5027,ORD,MCW,66.16750210523605,Medium
2025-08-08,28,UA,2040,ORD,DEN,65.33730253577232,Medium
2025-08-08,29,UA,1492,ORD,CMH,64.63898941874504,Medium
2025-08-08,30,UA,1583,ORD,BWI,62.47076094150543,Medium
2025-08-08,31,G7,4611,ORD,MDT,62.3966172337532,Medium
2025-08-08,32,UA,2182,ORD,PHL,61.67443171143532,Medium
2025-08-08,33,UA,1857,ORD,MIA,57.93683547526598,Medium
2025-08-08,34,OO,5140,ORD,CMX,55.83870522677898,Medium
2025-08-08,35,G7,4584,ORD,TUL,54.61015626788139,Medium
2025-08-08,36,OO,5593,ORD,MEM,54.54397816210985,Medium
2025-08-08,37,UA,929,ORD,LHR,53.9620066061616,Medium
2025-08-08,38,UA,1291,ORD,IAH,53.4589946269989,Medium
2025-08-08,39,OO,5946,ORD,RAP,53.446291387081146,Medium
2025-08-08,40,YX,3525,ORD,YYZ,52.379696257412434,Medium
2025-08-08,41,UA,291,ORD,BDL,50.41485205292702,Medium
2025-08-08,42,UA,118,ORD,EDI,50.13984385877848,Medium
2025-08-08,43,UA,276,ORD,IAD,49.23280477523804,Medium
2025-08-08,44,UA,944,ORD,FRA,49.18683487921953,Medium
2025-08-08,45,UA,1301,ORD,ICT,47.3607674241066,Medium
2025-08-08,46,UA,938,ORD,LHR,46.65204733610153,Medium
2025-08-08,47,UA,2347,ORD,CLE,45.91123629361391,Medium
2025-08-08,48,OO,5444,ORD,LIT,45.513490214943886,Medium
2025-08-08,49,UA,2133,ORD,EWR,43.51494703441858,Medium
2025-08-08,50,UA,1377,ORD,MYR,42.82257072627544,Medium
2025-08-08,51,OO,5026,ORD,JST,42.28356312960386,Medium
2025-08-08,52,UA,2059,ORD,PDX,42.17161554843187,Medium
2025-08-08,53,UA,1030,ORD,ABQ,41.08579698950052,Medium
2025-08-08,54,UA,1156,ORD,MSY,40.25420192629099,Medium
2025-08-08,55,UA,1576,ORD,LGA,38.84803969413042,Medium
2025-08-08,56,UA,2427,ORD,CVG,37.34473083168268,Medium
2025-08-08,57,UA,1209,ORD,EWR,36.97220757603645,Medium
2025-08-08,58,UA,416,ORD,MXP,35.951620526611805,Medium
2025-08-08,59,UA,845,ORD,GRU,34.92080811411142,Medium
2025-08-08,60,UA,1660,ORD,SFO,34.70349665731192,Medium
2025-08-08,61,OO,5652,ORD,GEG,34.548347629606724,Medium
2025-08-08,62,UA,1531,ORD,DSM,33.908274583518505,Medium
2025-08-08,63,OO,5138,ORD,MGW,33.72835870832205,Medium
2025-08-08,64,UA,763,ORD,PWM,32.795615680515766,Low
2025-08-08,65,UA,2200,ORD,SEA,32.7149978838861,Low
2025-08-08,66,OO,5290,ORD,BOI,32.5921144336462,Low
2025-08-08,67,UA,2148,ORD,SAT,32.29096457362175,Low
2025-08-08,68,OO,5405,ORD,SCE,31.668607145547867,Low
2025-08-08,69,YX,3635,ORD,MSN,31.38837069272995,Low
2025-08-08,70,UA,769,ORD,BCN,31.32212944328785,Low
2025-08-08,71,UA,2628,ORD,BNA,31.219148822128773,Low
2025-08-08,72,OO,5124,ORD,EAU,31.07686657458544,Low
2025-08-08,73,UA,1801,ORD,DEN,31.040437892079357,Low
2025-08-08,74,YX,3696,ORD,CVG,30.234663421288133,Low
2025-08-08,75,UA,288,ORD,SNN,30.21445758640766,Low
2025-08-08,76,UA,1756,ORD,YYZ,29.67704925686121,Low
2025-08-08,77,UA,1708,ORD,CLE,29.57937568426132,Low
2025-08-08,78,G7,4546,ORD,AVP,29.205682314932343,Low
2025-08-08,79,UA,422,ORD,ATH,28.332815319299694,Low
2025-08-08,80,YX,3604,ORD,CMH,27.573315612971783,Low
2025-08-08,81,UA,1899,ORD,YYC,27.56212130188942,Low
2025-08-08,82,OO,4766,ORD,OKC,27.51541710458696,Low
2025-08-08,83,UA,617,ORD,CLT,27.01601460576057,Low
2025-08-08,84,OO,5565,ORD,CHO,26.352536166086796,Low
2025-08-08,85,G7,4387,ORD,CID,26.338702905923128,Low
2025-08-08,86,OO,5314,ORD,LNK,25.42317919433117,Low
2025-08-08,87,YX,3551,ORD,SDF,25.274518318474293,Low
2025-08-08,88,G7,4507,ORD,CHA,24.5106955524534,Low
2025-08-08,89,YX,3707,ORD,IND,24.007456563413143,Low
2025-08-08,90,OO,5280,ORD,DSM,23.129044100642204,Low
2025-08-08,91,UA,1495,ORD,TVC,23.07933960109949,Low
2025-08-08,92,G7,4549,ORD,MLI,22.95903116464615,Low
2025-08-08,93,OO,5603,ORD,FNT,22.504619508981705,Low
2025-08-08,94,OO,5253,ORD,FCA,21.863207034766678,Low
2025-08-08,95,OO,4748,ORD,ATW,21.708659268915653,Low
2025-08-08,96,UA,2426,ORD,IAH,20.625704247504476,Low
2025-08-08,97,UA,2005,ORD,TYS,20.479359291493893,Low
2025-08-08,98,UA,777,ORD,LAS,20.101794321089983,Low
2025-08-08,99,UA,1710,ORD,SMF,20.101794321089983,Low
2025-08-08,100,UA,265,ORD,YYZ,19.72895208746195,Low
2025-08-08,101,G7,4599,ORD,BHM,19.65554915368557,Low
2025-08-08,102,UA,2649,ORD,EWR,19.425268098711967,Low
2025-08-08,103,OO,5320,ORD,MKE,19.23599150031805,Low
2025-08-08,104,UA,2389,ORD,RSW,19.18721478432417,Low
2025-08-08,105,UA,1044,ORD,LAX,19.12386156618595,Low
2025-08-08,106,UA,2665,ORD,IAH,19.09533692523837,Low
2025-08-08,107,OO,5100,ORD,DEC,18.8589321449399,Low
2025-08-08,108,UA,2207,ORD,OMA,18.71712263673544,Low
2025-08-08,109,OO,5362,ORD,MKE,18.365718238055702,Low
2025-08-08,110,YX,3571,ORD,IND,17.90638193488121,Low
2025-08-08,111,OO,5051,ORD,LAF,17.817688547074795,Low
2025-08-08,112,G7,4463,ORD,ABE,17.791438475251198,Low
2025-08-08,113,OO,5737,ORD,OMA,17.435643449425697,Low
2025-08-08,114,UA,2661,ORD,LGA,17.413049563765526,Low
2025-08-08,115,UA,2627,ORD,MSP,16.991480439901352,Low
2025-08-08,116,OO,5094,ORD,RHI,16.750902123749256,Low
2025-08-08,117,UA,2629,ORD,CLE,16.414478234946728,Low
